# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
55585.62907606	0.02049072	1.002206	0.000042	1.023991	0.000043	1.002567	0.000042
55585.64950934	0.02773175	1.002144	0.000042	1.023923	0.000043	1.002503	0.000042
55585.66994273	0.03497282	1.001991	0.000042	1.023764	0.000043	1.002348	0.000042
55585.69037591	0.04221382	1.001718	0.000042	1.023483	0.000043	1.002073	0.000042
55585.71080929	0.04945488	1.001553	0.000042	1.023314	0.000043	1.001907	0.000042
55585.73124257	0.05669591	1.001239	0.000042	1.022994	0.000043	1.001591	0.000042
55585.75167575	0.06393691	1.000983	0.000042	1.022731	0.000043	1.001333	0.000042
55585.77210914	0.07117798	1.000705	0.000042	1.022441	0.000043	1.001053	0.000042
55585.79254242	0.07841901	1.000488	0.000042	1.022207	0.000043	1.000834	0.000042
55585.81297560	0.08566000	1.000198	0.000042	1.021892	0.000043	1.000542	0.000042
55585.83340899	0.09290107	0.999891	0.000042	1.021560	0.000043	1.000233	0.000042
55585.85384227	0.10014210	0.999683	0.000042	1.021333	0.000043	1.000023	0.000042
55585.87427546	0.10738310	0.999568	0.000042	1.021209	0.000043	0.999906	0.000042
55585.89470884	0.11462416	0.999210	0.000042	1.020844	0.000043	0.999546	0.000042
55585.91514213	0.12186520	0.999017	0.000042	1.020654	0.000043	0.999351	0.000042
55585.93557541	0.12910623	0.998801	0.000042	1.020441	0.000043	0.999133	0.000042
55585.95600870	0.13634726	0.998631	0.000042	1.020271	0.000043	0.998961	0.000042
55585.97644199	0.14358829	0.998564	0.000042	1.020199	0.000043	0.998892	0.000042
55585.99687527	0.15082932	0.998510	0.000042	1.020135	0.000043	0.998836	0.000042
55586.01730856	0.15807036	0.998357	0.000042	1.019967	0.000043	0.998681	0.000042
55586.03774185	0.16531139	0.998358	0.000042	1.019957	0.000043	0.998681	0.000042
55586.11947500	0.19427552	0.998227	0.000042	1.019800	0.000043	0.998542	0.000042
55586.13990829	0.20151656	0.998253	0.000042	1.019825	0.000043	0.998566	0.000042
55586.16034168	0.20875763	0.998348	0.000042	1.019920	0.000043	0.998659	0.000042
55586.18077497	0.21599866	0.998299	0.000042	1.019870	0.000043	0.998608	0.000042
55586.20120816	0.22323966	0.998327	0.000042	1.019900	0.000043	0.998634	0.000042
55586.22164155	0.23048073	0.998462	0.000042	1.020042	0.000043	0.998767	0.000042
55586.24207485	0.23772176	0.998368	0.000042	1.019948	0.000043	0.998672	0.000042
55586.26250804	0.24496276	0.998498	0.000042	1.020082	0.000043	0.998800	0.000042
55586.28294143	0.25220383	0.998501	0.000042	1.020083	0.000043	0.998801	0.000042
55586.30337472	0.25944486	0.998566	0.000042	1.020145	0.000043	0.998864	0.000042
55586.32380811	0.26668593	0.998511	0.000042	1.020084	0.000043	0.998807	0.000042
55586.34424131	0.27392694	0.998611	0.000042	1.020181	0.000043	0.998905	0.000042
55586.36467460	0.28116797	0.998650	0.000042	1.020217	0.000043	0.998942	0.000042
55586.38510800	0.28840904	0.998810	0.000042	1.020381	0.000043	0.999100	0.000042
55586.40554119	0.29565004	0.998831	0.000042	1.020402	0.000043	0.999119	0.000042
55586.42597448	0.30289107	0.998930	0.000042	1.020505	0.000043	0.999216	0.000042
55586.44640788	0.31013215	0.998834	0.000042	1.020408	0.000043	0.999118	0.000042
55586.46684107	0.31737314	0.999038	0.000042	1.020620	0.000043	0.999320	0.000042
55586.48727437	0.32461418	0.999077	0.000042	1.020660	0.000043	0.999358	0.000042
55586.50770777	0.33185525	0.999212	0.000042	1.020799	0.000043	0.999491	0.000042
55586.52814096	0.33909625	0.999307	0.000042	1.020895	0.000043	0.999584	0.000042
55586.54857436	0.34633733	0.999320	0.000042	1.020906	0.000043	0.999595	0.000042
55586.56900766	0.35357836	0.999420	0.000042	1.021007	0.000043	0.999693	0.000042
55586.58944085	0.36081936	0.999420	0.000042	1.021007	0.000043	0.999691	0.000042
55586.60987425	0.36806043	0.999572	0.000042	1.021162	0.000043	0.999841	0.000042
55586.63030755	0.37530147	0.999483	0.000042	1.021069	0.000043	0.999750	0.000042
55586.65074075	0.38254247	0.999574	0.000042	1.021159	0.000043	0.999839	0.000042
55586.67117415	0.38978355	0.999535	0.000042	1.021113	0.000043	0.999798	0.000042
55586.69160745	0.39702458	0.999606	0.000042	1.021180	0.000043	0.999867	0.000042
55586.71204075	0.40426562	0.999653	0.000042	1.021224	0.000043	0.999912	0.000042
55586.73247405	0.41150666	0.999650	0.000042	1.021220	0.000043	0.999907	0.000042
55586.75290735	0.41874769	0.999670	0.000042	1.021244	0.000043	0.999925	0.000042
55586.77334065	0.42598873	0.999729	0.000042	1.021312	0.000043	0.999982	0.000042
55586.79377395	0.43322977	0.999706	0.000042	1.021295	0.000043	0.999957	0.000042
55586.81420725	0.44047081	0.999807	0.000042	1.021404	0.000043	1.000056	0.000042
55586.83464065	0.44771188	0.999876	0.000042	1.021474	0.000043	1.000123	0.000042
55586.85507386	0.45495288	0.999957	0.000042	1.021553	0.000043	1.000202	0.000042
55586.87550716	0.46219392	1.000052	0.000042	1.021644	0.000043	1.000295	0.000042
55586.89594056	0.46943499	1.000025	0.000042	1.021610	0.000043	1.000266	0.000042
55586.91637376	0.47667600	1.000092	0.000042	1.021674	0.000043	1.000331	0.000042
55586.93680717	0.48391707	1.000096	0.000042	1.021675	0.000043	1.000333	0.000042
55586.95724047	0.49115811	1.000182	0.000042	1.021762	0.000043	1.000417	0.000042
55586.97767368	0.49839911	1.000172	0.000042	1.021748	0.000043	1.000405	0.000042
55586.99810708	-0.49435981	1.000217	0.000042	1.021789	0.000043	1.000448	0.000042
55587.01854039	-0.48711877	1.000255	0.000042	1.021822	0.000043	1.000484	0.000042
55587.03897359	-0.47987777	1.000237	0.000042	1.021796	0.000043	1.000464	0.000042
55587.05940700	-0.47263669	1.000237	0.000042	1.021791	0.000043	1.000462	0.000042
55587.07984030	-0.46539566	1.000237	0.000042	1.021789	0.000043	1.000460	0.000042
55587.10027371	-0.45815458	1.000292	0.000042	1.021846	0.000043	1.000513	0.000042
55587.12070692	-0.45091358	1.000315	0.000042	1.021873	0.000043	1.000534	0.000042
55587.14114023	-0.44367253	1.000215	0.000042	1.021772	0.000043	1.000432	0.000042
55587.16157363	-0.43643146	1.000213	0.000042	1.021771	0.000043	1.000427	0.000042
55587.18200684	-0.42919046	1.000241	0.000042	1.021797	0.000043	1.000453	0.000042
55587.20244015	-0.42194942	1.000301	0.000042	1.021854	0.000043	1.000511	0.000042
55587.22287346	-0.41470838	1.000340	0.000042	1.021891	0.000043	1.000548	0.000042
55587.24330677	-0.40746733	1.000315	0.000042	1.021865	0.000043	1.000521	0.000042
55587.26374008	-0.40022629	1.000377	0.000042	1.021934	0.000043	1.000581	0.000042
55587.28417339	-0.39298525	1.000392	0.000042	1.021956	0.000043	1.000594	0.000042
55587.30460670	-0.38574421	1.000484	0.000042	1.022058	0.000043	1.000684	0.000042
55587.32504011	-0.37850314	1.000429	0.000042	1.022005	0.000043	1.000627	0.000042
55587.34547342	-0.37126210	1.000522	0.000042	1.022102	0.000043	1.000718	0.000042
55587.36590663	-0.36402109	1.000475	0.000042	1.022052	0.000043	1.000669	0.000042
55587.38634004	-0.35678001	1.000493	0.000042	1.022068	0.000043	1.000685	0.000042
55587.40677336	-0.34953897	1.000387	0.000042	1.021953	0.000043	1.000576	0.000042
55587.42720657	-0.34229796	1.000356	0.000042	1.021913	0.000043	1.000543	0.000042
55587.44763998	-0.33505689	1.000344	0.000042	1.021890	0.000043	1.000529	0.000042
55587.46807329	-0.32781585	1.000268	0.000042	1.021799	0.000043	1.000451	0.000042
55587.48850651	-0.32057484	1.000125	0.000042	1.021641	0.000043	1.000306	0.000042
55587.50893992	-0.31333376	1.000057	0.000042	1.021563	0.000043	1.000236	0.000042
55587.52937324	-0.30609272	0.999980	0.000042	1.021480	0.000043	1.000157	0.000042
55587.54980665	-0.29885164	0.999854	0.000042	1.021348	0.000043	1.000028	0.000042
55587.57023987	-0.29161063	0.999795	0.000042	1.021286	0.000043	0.999967	0.000042
55587.59067318	-0.28436959	0.999711	0.000042	1.021197	0.000043	0.999881	0.000042
55587.61110660	-0.27712851	0.999493	0.000042	1.020970	0.000043	0.999661	0.000042
55587.63153981	-0.26988751	0.999486	0.000042	1.020961	0.000043	0.999652	0.000042
55587.65197313	-0.26264646	0.999257	0.000042	1.020727	0.000043	0.999421	0.000042
55587.67240655	-0.25540538	0.999211	0.000042	1.020684	0.000043	0.999372	0.000042
55587.69283976	-0.24816438	0.999072	0.000042	1.020547	0.000043	0.999231	0.000042
55587.71327318	-0.24092330	0.998978	0.000042	1.020454	0.000043	0.999135	0.000042
55587.73370650	-0.23368225	0.998735	0.000042	1.020203	0.000043	0.998890	0.000042
55587.75413972	-0.22644124	0.998655	0.000042	1.020118	0.000043	0.998808	0.000042
55587.77457314	-0.21920017	0.998448	0.000042	1.019899	0.000043	0.998598	0.000042
55587.79500646	-0.21195912	0.998350	0.000042	1.019793	0.000043	0.998498	0.000042
55587.81543978	-0.20471808	0.998160	0.000042	1.019597	0.000043	0.998306	0.000042
55587.83587310	-0.19747703	0.997925	0.000042	1.019356	0.000043	0.998069	0.000042
55587.85630642	-0.19023599	0.997751	0.000042	1.019179	0.000043	0.997892	0.000042
55587.87673974	-0.18299494	0.997507	0.000042	1.018930	0.000043	0.997646	0.000042
55587.89717306	-0.17575390	0.997312	0.000042	1.018726	0.000043	0.997449	0.000042
55587.91760638	-0.16851285	0.997193	0.000042	1.018597	0.000043	0.997328	0.000042
55587.93803970	-0.16127181	0.997089	0.000042	1.018480	0.000043	0.997222	0.000042
55587.95847302	-0.15403077	0.996874	0.000042	1.018249	0.000043	0.997004	0.000042
55587.97890634	-0.14678972	0.996793	0.000042	1.018155	0.000043	0.996921	0.000042
55587.99933967	-0.13954867	0.996794	0.000042	1.018148	0.000043	0.996920	0.000042
55588.01977299	-0.13230763	0.996821	0.000042	1.018172	0.000043	0.996945	0.000042
55588.04020631	-0.12506659	0.996938	0.000042	1.018292	0.000043	0.997059	0.000042
55588.06063974	-0.11782550	0.996933	0.000042	1.018288	0.000043	0.997052	0.000042
55588.08107296	-0.11058449	0.997135	0.000042	1.018498	0.000043	0.997252	0.000042
55588.10150639	-0.10334341	0.997514	0.000042	1.018890	0.000043	0.997629	0.000042
55588.12193971	-0.09610237	0.997712	0.000042	1.019091	0.000043	0.997825	0.000042
55588.14237294	-0.08886135	0.998110	0.000042	1.019498	0.000043	0.998220	0.000042
55588.16280636	-0.08162027	0.998436	0.000042	1.019831	0.000043	0.998544	0.000042
55588.20367292	-0.06713821	0.999336	0.000042	1.020765	0.000043	0.999440	0.000042
55588.22410634	-0.05989713	0.999875	0.000042	1.021328	0.000043	0.999976	0.000042
55588.24453967	-0.05265609	1.000246	0.000042	1.021715	0.000043	1.000345	0.000042
55588.26497290	-0.04541507	1.000719	0.000042	1.022203	0.000043	1.000816	0.000042
55588.28540633	-0.03817399	1.001079	0.000042	1.022567	0.000043	1.001174	0.000042
55588.30583965	-0.03093295	1.001471	0.000042	1.022959	0.000043	1.001563	0.000042
55588.32627308	-0.02369186	1.001695	0.000042	1.023176	0.000043	1.001785	0.000042
55588.34670631	-0.01645085	1.002011	0.000042	1.023491	0.000043	1.002099	0.000042
55588.36713964	-0.00920980	1.002250	0.000042	1.023733	0.000043	1.002336	0.000042
55588.38757307	-0.00196872	1.002225	0.000042	1.023711	0.000043	1.002308	0.000042
55588.40800630	0.00527229	1.002338	0.000042	1.023833	0.000043	1.002419	0.000042
55588.42843963	0.01251334	1.002358	0.000042	1.023862	0.000043	1.002437	0.000042
55588.44887306	0.01975442	1.002232	0.000042	1.023736	0.000043	1.002308	0.000042
55588.46930629	0.02699544	1.002118	0.000042	1.023617	0.000043	1.002192	0.000042
55588.48973972	0.03423652	1.001844	0.000042	1.023326	0.000043	1.001916	0.000042
55588.51017306	0.04147757	1.001594	0.000042	1.023057	0.000043	1.001663	0.000042
55588.53060629	0.04871858	1.001386	0.000042	1.022830	0.000043	1.001453	0.000042
55588.55103972	0.05595967	1.001101	0.000042	1.022526	0.000043	1.001165	0.000042
55588.57147305	0.06320072	1.000884	0.000042	1.022297	0.000043	1.000946	0.000042
55588.59190629	0.07044173	1.000542	0.000042	1.021944	0.000043	1.000602	0.000042
55588.61233972	0.07768281	1.000303	0.000042	1.021701	0.000043	1.000360	0.000042
55588.63277306	0.08492387	1.000039	0.000042	1.021434	0.000043	1.000094	0.000042
55588.65320629	0.09216488	0.999828	0.000042	1.021220	0.000043	0.999880	0.000042
55588.67363973	0.09940597	0.999536	0.000042	1.020920	0.000043	0.999586	0.000042
55588.69407306	0.10664701	0.999304	0.000042	1.020678	0.000043	0.999352	0.000042
55588.71450650	0.11388810	0.999046	0.000042	1.020409	0.000043	0.999091	0.000042
55588.73493973	0.12112911	0.998845	0.000042	1.020200	0.000043	0.998888	0.000042
55588.75537307	0.12837016	0.998607	0.000042	1.019953	0.000043	0.998647	0.000042
55588.77580651	0.13561125	0.998428	0.000042	1.019770	0.000043	0.998466	0.000042
55588.79623974	0.14285226	0.998332	0.000042	1.019673	0.000043	0.998368	0.000042
55588.81667308	0.15009331	0.998201	0.000042	1.019537	0.000043	0.998234	0.000042
55588.83710652	0.15733440	0.998107	0.000042	1.019437	0.000043	0.998138	0.000042
55588.85753976	0.16457542	0.998095	0.000042	1.019418	0.000043	0.998123	0.000042
55588.87797320	0.17181650	0.998016	0.000042	1.019329	0.000043	0.998042	0.000042
55588.89840653	0.17905755	0.998100	0.000042	1.019409	0.000043	0.998124	0.000042
55588.91883977	0.18629857	0.998009	0.000042	1.019312	0.000043	0.998030	0.000042
55588.93927321	0.19353965	0.998058	0.000042	1.019362	0.000043	0.998077	0.000042
55588.95970655	0.20078071	0.998109	0.000042	1.019418	0.000043	0.998125	0.000042
55588.98013989	0.20802176	0.998110	0.000042	1.019423	0.000043	0.998124	0.000042
55589.00057323	0.21526281	0.998169	0.000042	1.019488	0.000043	0.998180	0.000042
55589.02100658	0.22250386	0.998174	0.000042	1.019495	0.000043	0.998183	0.000042
55589.04143992	0.22974491	0.998174	0.000042	1.019493	0.000043	0.998180	0.000042
55589.06187326	0.23698597	0.998222	0.000042	1.019539	0.000043	0.998226	0.000042
55589.08230660	0.24422702	0.998202	0.000042	1.019513	0.000043	0.998203	0.000042
55589.10274004	0.25146810	0.998260	0.000042	1.019568	0.000043	0.998259	0.000042
55589.12317329	0.25870912	0.998287	0.000042	1.019593	0.000043	0.998283	0.000042
55589.14360663	0.26595018	0.998265	0.000042	1.019568	0.000043	0.998259	0.000042
55589.16403997	0.27319123	0.998446	0.000042	1.019752	0.000043	0.998437	0.000042
55589.18447332	0.28043228	0.998353	0.000042	1.019652	0.000043	0.998342	0.000042
55589.20490666	0.28767333	0.998518	0.000042	1.019814	0.000043	0.998504	0.000042
55589.22534011	0.29491442	0.998564	0.000042	1.019851	0.000043	0.998548	0.000042
55589.24577335	0.30215544	0.998552	0.000042	1.019830	0.000043	0.998533	0.000042
55589.26620670	0.30939649	0.998752	0.000042	1.020028	0.000043	0.998731	0.000042
55589.28664014	0.31663758	0.998797	0.000042	1.020069	0.000043	0.998773	0.000042
55589.30707339	0.32387860	0.998911	0.000042	1.020185	0.000043	0.998885	0.000042
55589.32750684	0.33111969	0.998920	0.000042	1.020196	0.000043	0.998891	0.000042
55589.34794019	0.33836075	0.999074	0.000042	1.020359	0.000043	0.999043	0.000042
55589.36837343	0.34560176	0.999143	0.000042	1.020436	0.000043	0.999109	0.000042
55589.38880688	0.35284285	0.999124	0.000042	1.020421	0.000043	0.999088	0.000042
55589.40924023	0.36008391	0.999239	0.000042	1.020542	0.000043	0.999200	0.000042
55589.42967348	0.36732493	0.999310	0.000042	1.020617	0.000043	0.999268	0.000042
55589.45010693	0.37456602	0.999221	0.000042	1.020524	0.000043	0.999177	0.000042
55589.47054028	0.38180707	0.999293	0.000042	1.020596	0.000043	0.999246	0.000042
55589.49097373	0.38904816	0.999357	0.000042	1.020657	0.000043	0.999308	0.000042
55589.51140698	0.39628918	0.999303	0.000042	1.020595	0.000043	0.999251	0.000042
55589.53184033	0.40353024	0.999474	0.000042	1.020763	0.000043	0.999420	0.000042
55589.55227378	0.41077133	0.999482	0.000042	1.020762	0.000043	0.999425	0.000042
55589.57270703	0.41801235	0.999508	0.000042	1.020780	0.000043	0.999448	0.000042
55589.59314038	0.42525340	0.999567	0.000042	1.020835	0.000043	0.999505	0.000042
55589.61357383	0.43249449	0.999565	0.000042	1.020832	0.000043	0.999500	0.000042
55589.63400708	0.43973551	0.999689	0.000042	1.020963	0.000043	0.999621	0.000042
55589.65444044	0.44697657	0.999628	0.000042	1.020907	0.000043	0.999558	0.000042
55589.67487389	0.45421766	0.999748	0.000042	1.021037	0.000043	0.999675	0.000042
55589.69530724	0.46145872	0.999811	0.000042	1.021106	0.000043	0.999736	0.000042
55589.71574060	0.46869977	0.999805	0.000042	1.021103	0.000043	0.999727	0.000042
55589.73617395	0.47594083	0.999852	0.000042	1.021152	0.000043	0.999771	0.000042
55589.75660730	0.48318188	0.999953	0.000042	1.021255	0.000043	0.999870	0.000042
55589.77704066	0.49042294	0.999976	0.000042	1.021277	0.000043	0.999890	0.000042
55589.79747401	0.49766400	0.999976	0.000042	1.021276	0.000043	0.999887	0.000042
55589.81790727	-0.49509498	1.000065	0.000042	1.021366	0.000043	0.999974	0.000042
55589.83834073	-0.48785389	1.000158	0.000042	1.021460	0.000043	1.000064	0.000042
55589.85877408	-0.48061283	1.000178	0.000042	1.021478	0.000043	1.000081	0.000042
55589.87920744	-0.47337177	1.000085	0.000042	1.021380	0.000043	0.999985	0.000042
55589.89964080	-0.46613071	1.000087	0.000042	1.021380	0.000043	0.999985	0.000042
55589.92007415	-0.45888966	1.000119	0.000042	1.021411	0.000043	1.000014	0.000042
55589.94050761	-0.45164857	1.000140	0.000042	1.021430	0.000043	1.000032	0.000042
55589.96094087	-0.44440754	1.000131	0.000042	1.021419	0.000043	1.000021	0.000042
55589.98137423	-0.43716648	1.000173	0.000042	1.021458	0.000043	1.000060	0.000042
55590.00180769	-0.42992539	1.000148	0.000042	1.021425	0.000043	1.000032	0.000042
55590.02224095	-0.42268437	1.000159	0.000042	1.021426	0.000043	1.000040	0.000042
55590.04267431	-0.41544331	1.000293	0.000042	1.021554	0.000043	1.000172	0.000042
55590.06310777	-0.40820221	1.000373	0.000042	1.021627	0.000043	1.000249	0.000042
55590.08354103	-0.40096119	1.000347	0.000042	1.021595	0.000043	1.000220	0.000042
55590.10397449	-0.39372010	1.000401	0.000042	1.021653	0.000043	1.000271	0.000042
55590.12440785	-0.38647904	1.000435	0.000042	1.021696	0.000043	1.000303	0.000042
55590.14484111	-0.37923802	1.000445	0.000042	1.021716	0.000043	1.000310	0.000042
55590.16527457	-0.37199692	1.000469	0.000042	1.021745	0.000043	1.000331	0.000042
55590.18570793	-0.36475586	1.000422	0.000042	1.021693	0.000043	1.000281	0.000042
55590.20614130	-0.35751480	1.000446	0.000042	1.021708	0.000043	1.000303	0.000042
55590.22657466	-0.35027374	1.000448	0.000042	1.021695	0.000043	1.000302	0.000042
55590.24700802	-0.34303268	1.000333	0.000042	1.021562	0.000043	1.000184	0.000042
55590.26744139	-0.33579162	1.000260	0.000042	1.021479	0.000043	1.000108	0.000042
55590.28787475	-0.32855056	1.000157	0.000042	1.021371	0.000043	1.000002	0.000042
55590.30830812	-0.32130950	1.000182	0.000042	1.021403	0.000043	1.000025	0.000042
55590.32874158	-0.31406841	1.000120	0.000042	1.021348	0.000043	0.999960	0.000042
55590.34917495	-0.30682735	0.999998	0.000042	1.021230	0.000043	0.999835	0.000042
55590.36960821	-0.29958632	0.999843	0.000042	1.021073	0.000043	0.999677	0.000042
55590.39004168	-0.29234523	0.999809	0.000042	1.021037	0.000043	0.999640	0.000042
55590.41047504	-0.28510417	0.999702	0.000042	1.020921	0.000043	0.999531	0.000042
55590.43090831	-0.27786314	0.999592	0.000042	1.020799	0.000043	0.999418	0.000042
55590.45134178	-0.27062204	0.999559	0.000042	1.020760	0.000043	0.999382	0.000042
55590.47177504	-0.26338102	0.999322	0.000042	1.020513	0.000043	0.999142	0.000042
55590.49220851	-0.25613992	0.999289	0.000042	1.020480	0.000043	0.999106	0.000042
55590.51264188	-0.24889886	0.999173	0.000042	1.020362	0.000043	0.998987	0.000042
55590.53307515	-0.24165783	0.998995	0.000042	1.020179	0.000043	0.998806	0.000042
55590.55350862	-0.23441674	0.998870	0.000042	1.020049	0.000043	0.998679	0.000042
55590.57394199	-0.22717567	0.998778	0.000042	1.019951	0.000043	0.998584	0.000042
55590.59437526	-0.21993465	0.998598	0.000042	1.019763	0.000043	0.998401	0.000042
55590.61480873	-0.21269355	0.998365	0.000042	1.019523	0.000043	0.998165	0.000042
55590.63524210	-0.20545249	0.998229	0.000042	1.019384	0.000043	0.998026	0.000042
55590.65567537	-0.19821146	0.998119	0.000042	1.019273	0.000043	0.997913	0.000042
55590.67610884	-0.19097036	0.997882	0.000042	1.019026	0.000043	0.997673	0.000042
55590.69654221	-0.18372930	0.997627	0.000042	1.018758	0.000043	0.997415	0.000042
55590.71697568	-0.17648820	0.997544	0.000042	1.018664	0.000043	0.997330	0.000042
55590.73740895	-0.16924718	0.997328	0.000042	1.018431	0.000043	0.997111	0.000042
55590.75784233	-0.16200611	0.997265	0.000042	1.018357	0.000043	0.997045	0.000042
55590.77827580	-0.15476502	0.997042	0.000042	1.018123	0.000043	0.996819	0.000042
55590.79870907	-0.14752399	0.997066	0.000042	1.018148	0.000043	0.996840	0.000042
55590.81914245	-0.14028292	0.996934	0.000042	1.018015	0.000043	0.996705	0.000042
55590.83957592	-0.13304183	0.996952	0.000042	1.018038	0.000043	0.996720	0.000042
55590.86000930	-0.12580076	0.997059	0.000042	1.018151	0.000043	0.996824	0.000042
55590.88044267	-0.11855970	0.997255	0.000042	1.018356	0.000043	0.997017	0.000042
55590.90087605	-0.11131863	0.997400	0.000042	1.018507	0.000043	0.997159	0.000042
55590.92130942	-0.10407757	0.997626	0.000042	1.018741	0.000043	0.997382	0.000042
55590.94174280	-0.09683650	0.997904	0.000042	1.019029	0.000043	0.997657	0.000042
55590.96217617	-0.08959544	0.998305	0.000042	1.019441	0.000043	0.998055	0.000042
55590.98260955	-0.08235438	0.998595	0.000042	1.019734	0.000043	0.998342	0.000042
55591.00304303	-0.07511328	0.999015	0.000042	1.020158	0.000043	0.998758	0.000042
55591.02347630	-0.06787225	0.999474	0.000042	1.020620	0.000043	0.999214	0.000042
55591.04390968	-0.06063118	1.000014	0.000042	1.021167	0.000043	0.999751	0.000042
55591.06434306	-0.05339012	1.000526	0.000042	1.021690	0.000043	1.000260	0.000042
55591.08477644	-0.04614905	1.000882	0.000042	1.022057	0.000043	1.000613	0.000042
55591.10520992	-0.03890795	1.001313	0.000042	1.022505	0.000043	1.001041	0.000042
55591.12564320	-0.03166692	1.001754	0.000042	1.022966	0.000043	1.001478	0.000042
55591.14607658	-0.02442586	1.002053	0.000042	1.023278	0.000043	1.001774	0.000042
55591.18694334	-0.00994373	1.002407	0.000042	1.023638	0.000043	1.002122	0.000042
55591.20737672	-0.00270266	1.002539	0.000042	1.023768	0.000043	1.002251	0.000042
55591.22781020	0.00453844	1.002519	0.000042	1.023741	0.000043	1.002228	0.000042
55591.24824348	0.01177947	1.002517	0.000042	1.023734	0.000043	1.002223	0.000042
55591.26867696	0.01902057	1.002504	0.000042	1.023719	0.000043	1.002206	0.000042
55591.28911035	0.02626164	1.002339	0.000042	1.023549	0.000043	1.002038	0.000042
55591.30954363	0.03350267	1.002206	0.000042	1.023415	0.000043	1.001902	0.000042
55591.32997711	0.04074377	1.001846	0.000042	1.023045	0.000043	1.001539	0.000042
55591.35041049	0.04798484	1.001694	0.000042	1.022888	0.000043	1.001384	0.000042
55591.37084388	0.05522591	1.001461	0.000042	1.022646	0.000043	1.001148	0.000042
55591.39127726	0.06246697	1.001231	0.000042	1.022404	0.000043	1.000915	0.000042
55591.41171065	0.06970804	1.000861	0.000042	1.022017	0.000043	1.000542	0.000042
55591.43214403	0.07694911	1.000642	0.000042	1.021785	0.000043	1.000320	0.000042
55591.45257742	0.08419018	1.000330	0.000042	1.021458	0.000043	1.000005	0.000042
55591.47301080	0.09143124	1.000113	0.000042	1.021231	0.000043	0.999785	0.000042
55591.49344429	0.09867235	0.999791	0.000042	1.020897	0.000043	0.999460	0.000042
55591.51387757	0.10591338	0.999601	0.000042	1.020698	0.000043	0.999266	0.000042
55591.53431096	0.11315445	0.999314	0.000042	1.020396	0.000043	0.998976	0.000042
55591.55474445	0.12039555	0.999097	0.000042	1.020166	0.000043	0.998756	0.000042
55591.57517784	0.12763662	0.998983	0.000042	1.020042	0.000043	0.998639	0.000042
55591.59561112	0.13487765	0.998747	0.000042	1.019795	0.000043	0.998400	0.000042
55591.61604461	0.14211875	0.998581	0.000042	1.019624	0.000043	0.998231	0.000042
55591.63647800	0.14935982	0.998528	0.000042	1.019573	0.000043	0.998175	0.000042
55591.65691139	0.15660089	0.998458	0.000042	1.019506	0.000043	0.998101	0.000042
55591.67734478	0.16384196	0.998376	0.000042	1.019428	0.000043	0.998016	0.000042
55591.69777817	0.17108303	0.998362	0.000042	1.019419	0.000043	0.997999	0.000042
55591.71821156	0.17832410	0.998376	0.000042	1.019437	0.000043	0.998010	0.000042
55591.73864495	0.18556517	0.998327	0.000042	1.019388	0.000043	0.997957	0.000042
55591.75907824	0.19280620	0.998415	0.000042	1.019478	0.000043	0.998042	0.000042
55591.77951173	0.20004731	0.998348	0.000042	1.019405	0.000043	0.997972	0.000042
55591.79994512	0.20728838	0.998340	0.000042	1.019394	0.000043	0.997960	0.000042
55591.82037841	0.21452941	0.998410	0.000042	1.019462	0.000043	0.998027	0.000042
55591.84081191	0.22177052	0.998454	0.000042	1.019504	0.000043	0.998068	0.000042
55591.86124530	0.22901159	0.998492	0.000042	1.019541	0.000043	0.998103	0.000042
55591.88167879	0.23625269	0.998552	0.000042	1.019601	0.000043	0.998159	0.000042
55591.90211209	0.24349373	0.998574	0.000042	1.019621	0.000043	0.998178	0.000042
55591.92254548	0.25073480	0.998553	0.000042	1.019593	0.000043	0.998153	0.000042
55591.94297897	0.25797590	0.998594	0.000042	1.019629	0.000043	0.998191	0.000042
55591.96341227	0.26521694	0.998709	0.000042	1.019740	0.000043	0.998303	0.000042
55591.98384566	0.27245801	0.998688	0.000042	1.019712	0.000043	0.998278	0.000042
55592.00427916	0.27969912	0.998781	0.000042	1.019804	0.000043	0.998368	0.000042
55592.02471245	0.28694015	0.998765	0.000042	1.019788	0.000043	0.998349	0.000042
55592.04514585	0.29418122	0.998790	0.000042	1.019816	0.000043	0.998370	0.000042
55592.06557935	0.30142233	0.998852	0.000042	1.019883	0.000043	0.998429	0.000042
55592.08601274	0.30866340	0.999072	0.000042	1.020111	0.000043	0.998645	0.000042
55592.10644614	0.31590447	0.999042	0.000042	1.020079	0.000043	0.998612	0.000042
55592.12687954	0.32314555	0.999152	0.000042	1.020191	0.000043	0.998718	0.000042
55592.14731294	0.33038662	0.999283	0.000042	1.020325	0.000043	0.998846	0.000042
55592.16774633	0.33762769	0.999353	0.000042	1.020398	0.000043	0.998913	0.000042
55592.18817973	0.34486876	0.999400	0.000042	1.020449	0.000043	0.998956	0.000042
55592.20861313	0.35210983	0.999551	0.000042	1.020608	0.000043	0.999104	0.000042
55592.22904663	0.35935094	0.999580	0.000042	1.020639	0.000043	0.999129	0.000042
55592.24947993	0.36659198	0.999665	0.000042	1.020725	0.000043	0.999211	0.000042
55592.26991343	0.37383309	0.999774	0.000042	1.020832	0.000043	0.999316	0.000042
